,user_id,event_name,event_dt,duration_sec
17968,d3f7c7782dc1,tutorial_completed,2020-05-15 11:55:32,1713
17969,d3fc4_3a7737,tutorial_completed,2020-06-27 21:10:46,1713
17970,d3fd83f20077,tutorial_completed,2020-05-31 19:45:16,1713
17971,d4-1545c-228,tutorial_completed,2020-05-27 00:58:00,1713
17972,d4-a8397100b,tutorial_completed,2020-04-12 21:04:40,1713
17973,d4034ad8-20d,tutorial_completed,2020-05-10 06:55:31,1713
17974,d40358337fb0,tutorial_completed,2020-06-15 00:32:52,1713
17975,d4047060d298,tutorial_completed,2020-04-17 12:46:38,1713
17976,d406a926869a,tutorial_completed,2020-05-03 19:06:38,1714
17977,d40d85a7fa49,tutorial_completed,2020-06-24 14:27:41,1714
17978,d40f6f9f7-06,tutorial_completed,2020-05-14 09:00:22,1714
17979,d4122327c942,tutorial_completed,2020-05-09 12:18:12,1714
17980,d414416dd3c0,tutorial_completed,2020-06-03 12:52:29,1714
17981,d4167c6a8_2a,tutorial_completed,2020-05-14 03:48:38,1714
17982,d41cfff-6519,tutorial_completed,2020-05-08 08:04:24,1714
17983,d41f175b2_19,tutorial_completed,2020-04-28 14:48:36,1714
17984,d422b_a51f50,tutorial_completed,2020-04-28 05:03:18,1714
17985,d42bfb428424,tutorial_completed,2020-04-08 08:53:06,1714
17986,d42cb558cfc9,tutorial_completed,2020-05-28 20:17:31,1714
17987,d43a03fb8bbc,tutorial_completed,2020-04-19 12:25:29,1714
17988,d440317-8_c1,tutorial_completed,2020-05-08 08:07:23,1714
17989,d446a-13ac93,tutorial_completed,2020-06-05 05:47:02,1714
17990,d44_60898f28,tutorial_completed,2020-05-23 05:00:04,1714
17991,d44aa6a7_92-,tutorial_completed,2020-04-05 12:45:10,1714
17992,d45394-1d52_,tutorial_completed,2020-06-17 18:48:02,1715
17993,d45686c0517-,tutorial_completed,2020-05-20 08:40:38,1715
17994,d45cf472918-,tutorial_completed,2020-04-12 10:09:04,1715
17995,d460-6c-99_9,tutorial_completed,2020-05-19 21:10:21,1715
17996,d462-6524d73,tutorial_completed,2020-05-23 13:58:39,1715
17997,d46393df41b_,tutorial_completed,2020-06-29 23:34:36,1715
17998,d46_19530_45,tutorial_completed,2020-04-26 13:13:22,1715
17999,d46ab2f19d6b,tutorial_completed,2020-04-26 02:39:59,1715
18000,d46fc989c02_,tutorial_completed,2020-06-19 06:27:16,1715
18001,d470_28-9188,tutorial_completed,2020-04-08 04:52:35,1715
18002,d47540a1937c,tutorial_completed,2020-05-09 08:53:43,1715
18003,d4756b5dd344,tutorial_completed,2020-06-17 12:47:54,1715
18004,d47577_1365a,tutorial_completed,2020-05-03 03:26:37,1715
18005,d476d6dbd3c7,tutorial_completed,2020-05-01 17:38:25,1715
18006,d47928b8aacc,tutorial_completed,2020-06-08 09:11:51,1716
18007,d4808fa03ad2,tutorial_completed,2020-06-10 03:53:05,1716
18008,d48477b21823,tutorial_completed,2020-05-10 07:22:48,1716
18009,d4849a-b62a4,tutorial_completed,2020-05-17 07:16:02,1716
18010,d490d3-21984,tutorial_completed,2020-06-19 10:27:25,1716
18011,d4923c-f-4-c,tutorial_completed,2020-06-14 20:19:54,1716
18012,d49f61dd7263,tutorial_completed,2020-05-20 15:46:51,1716
18013,d4_-fb06f79f,tutorial_completed,2020-04-26 06:40:00,1716
18014,d4_1d5774_07,tutorial_completed,2020-06-28 11:04:09,1716
18015,d4_258_ab3c3,tutorial_completed,2020-06-05 17:45:08,1716
18016,d4_c832a-c0c,tutorial_completed,2020-05-16 00:26:17,1716
18017,d4a06db6-529,tutorial_completed,2020-04-05 04:06:13,1716
18018,d4a35112a8-1,tutorial_completed,2020-05-12 09:42:38,1716
18019,d4a8ca7a4089,tutorial_completed,2020-04-08 07:53:00,1716
18020,d4a910db0c_5,tutorial_completed,2020-05-05 08:05:16,1716
18021,d4ab89b0bcb2,tutorial_completed,2020-06-04 17:31:07,1716
18022,d4ad2fd68f13,tutorial_completed,2020-06-13 19:24:56,1716
18023,d4ad85a7a8_8,tutorial_completed,2020-04-09 10:42:23,1717
18024,d4b08673cbf9,tutorial_completed,2020-05-04 09:12:56,1717
18025,d4b18c42acc0,tutorial_completed,2020-06-25 22:19:10,1717
18026,d4b427f6c211,tutorial_completed,2020-05-09 16:51:23,1717
18027,d4b5--35ff2a,tutorial_completed,2020-06-29 23:56:36,1717
18028,d4ba483-f-c_,tutorial_completed,2020-06-29 08:59:53,1717
18029,d4bf25bb73b8,tutorial_completed,2020-05-28 19:33:31,1717
18030,d4c205f9284_,tutorial_completed,2020-06-08 04:46:06,1717
18031,d4cf11afb6ba,tutorial_completed,2020-05-23 05:04:02,1717
18032,d4d460365f29,tutorial_completed,2020-04-23 21:05:59,1717
18033,d4da6f64ccfa,tutorial_completed,2020-04-01 15:58:33,1717
18034,d4dca8294c3c,tutorial_completed,2020-04-27 19:21:47,1717
18035,d4df7d0bd964,tutorial_completed,2020-05-02 17:08:37,1717
18036,d4f6df_3c66f,tutorial_completed,2020-05-04 12:22:05,1717
18037,d4f6f8b168_8,tutorial_completed,2020-04-22 19:45:36,1718
18038,d5-2425784b9,tutorial_completed,2020-05-28 18:56:23,1718
18039,d5-a401c6a9_,tutorial_completed,2020-05-08 10:15:44,1718
18040,d5-c44_f56a-,tutorial_completed,2020-05-03 08:15:16,1718
18041,d5-fb9bf2b_a,tutorial_completed,2020-06-22 23:25:55,1718
18042,d502ab94d792,tutorial_completed,2020-04-28 16:58:54,1718
18043,d5076f54491_,tutorial_completed,2020-05-17 08:44:38,1718
18044,d5078b4_a992,tutorial_completed,2020-05-30 19:14:23,1718
18045,d50a64a_5666,tutorial_completed,2020-05-26 03:45:56,1718
18046,d50c7ab10d26,tutorial_completed,2020-04-09 06:21:43,1718
18047,d50d362a8c6a,tutorial_completed,2020-05-29 16:14:03,1718
18048,d5124_-11670,tutorial_completed,2020-04-04 10:07:42,1718
18049,d51669ddd_6c,tutorial_completed,2020-05-08 06:26:07,1718
18050,d51c14dcdf0a,tutorial_completed,2020-04-22 14:11:01,1718
18051,d51dcdf81_6c,tutorial_completed,2020-06-25 09:07:25,1718
18052,d52188-00ab1,tutorial_completed,2020-04-04 12:20:11,1718
18053,d523ff_a534a,tutorial_completed,2020-04-18 04:57:53,1719
18054,d52466c2b069,tutorial_completed,2020-05-27 06:25:22,1719
18055,d5252fd47297,tutorial_completed,2020-05-23 16:28:57,1719
18056,d5283f1b-b60,tutorial_completed,2020-05-09 00:07:56,1719
18057,d52b9d3b51d0,tutorial_completed,2020-06-30 10:45:11,1719
18058,d52bb381-36b,tutorial_completed,2020-04-29 21:04:01,1719
18059,d5324b8393a7,tutorial_completed,2020-04-06 19:41:10,1719
18060,d53d86764d5f,tutorial_completed,2020-04-04 05:39:30,1719
18061,d544bba-1c5b,tutorial_completed,2020-05-03 05:50:32,1719
18062,d5493104c5fc,tutorial_completed,2020-04-20 12:45:43,1719
18063,d54b4-cc1b_-,tutorial_completed,2020-06-01 08:11:48,1719
18064,d54ccf-c1a-8,tutorial_completed,2020-06-11 10:54:59,1719
18065,d559_bd7457d,tutorial_completed,2020-05-25 21:09:37,1719
18066,d55d1869dad7,tutorial_completed,2020-05-19 05:48:32,1719
18067,d561633c7ad-,tutorial_completed,2020-06-02 21:42:16,1719
18068,d5666a78b505,tutorial_completed,2020-04-03 11:30:53,1719
18069,d5676c8_294_,tutorial_completed,2020-04-06 21:49:03,1719
18070,d567c94243dc,tutorial_completed,2020-04-02 07:29:00,1719
18071,d571777081_9,tutorial_completed,2020-04-05 04:14:12,1720
18072,d5760580-398,tutorial_completed,2020-06-16 10:32:01,1720
18073,d58-7-105600,tutorial_completed,2020-05-26 07:16:58,1720
18074,d5848ab0b_a_,tutorial_completed,2020-06-27 09:15:00,1720
18075,d58967-5--77,tutorial_completed,2020-05-16 04:25:08,1720
18076,d58d7bd45c-c,tutorial_completed,2020-04-05 14:24:11,1720
18077,d58f8514_c36,tutorial_completed,2020-04-20 09:45:51,1720
18078,d58f_62b52dc,tutorial_completed,2020-06-18 18:46:59,1720
18079,d5939-b3a_df,tutorial_completed,2020-06-11 11:23:13,1720
18080,d5_0afd8c411,tutorial_completed,2020-04-01 02:02:43,1720
18081,d5_4709d4b_7,tutorial_completed,2020-05-16 10:53:47,1720
18082,d5_f090_d4_8,tutorial_completed,2020-05-22 13:03:38,1720
18083,d5a3d2f07c45,tutorial_completed,2020-05-30 08:31:11,1720
18084,d5a9-4c3fd-3,tutorial_completed,2020-05-17 16:45:53,1720
18085,d5a9005-3b98,tutorial_completed,2020-04-29 19:25:43,1720
18086,d5b2c5675-16,tutorial_completed,2020-05-09 19:09:28,1720
18087,d5ba_fa78f_2,tutorial_completed,2020-05-05 18:15:54,1720
18088,d5bddc-33061,tutorial_completed,2020-05-11 06:22:20,1720
18089,d5bf371813af,tutorial_completed,2020-05-05 22:13:49,1720
18090,d5c3-3c491d4,tutorial_completed,2020-05-12 18:59:28,1720
18091,d5c448533376,tutorial_completed,2020-06-15 17:28:57,1721
18092,d5c5_6cf7c34,tutorial_completed,2020-04-29 01:27:17,1721
18093,d5c_9-b39b9d,tutorial_completed,2020-05-10 11:31:55,1721
18094,d5d28d901d0a,tutorial_completed,2020-05-24 23:59:41,1721
18095,d5d5b_-f4b4f,tutorial_completed,2020-06-29 21:53:31,1721
18096,d5d_9f3d6209,tutorial_completed,2020-06-01 06:45:14,1721
18097,d5dd9d2a44c5,tutorial_completed,2020-04-24 14:15:55,1721
18098,d5f069ac-17a,tutorial_completed,2020-05-15 08:23:35,1721
18099,d5f206b_2270,tutorial_completed,2020-05-18 12:46:21,1721
18100,d5f2f15bd6ba,tutorial_completed,2020-06-06 02:01:37,1721
18101,d5f6-2ba961_,tutorial_completed,2020-06-16 18:40:28,1721
18102,d5ffc1fda_d1,tutorial_completed,2020-04-03 19:49:26,1721
18103,d6--c68710b6,tutorial_completed,2020-06-24 02:31:22,1721
18104,d6-7ac-a80d4,tutorial_completed,2020-04-14 05:52:41,1721
18105,d6-ba-8d5f--,tutorial_completed,2020-04-07 07:06:09,1721
18106,d6-d8a1541a-,tutorial_completed,2020-04-10 10:08:29,1721
18107,d60_c--8a9-c,tutorial_completed,2020-04-01 20:10:28,1721
18108,d60bb408ba7d,tutorial_completed,2020-04-14 13:59:19,1721
18109,d6129b_0_1a-,tutorial_completed,2020-05-30 00:42:56,1721
18110,d613f_d40a80,tutorial_completed,2020-05-17 13:15:32,1721
18111,d61fa7d0d0dd,tutorial_completed,2020-06-26 10:56:51,1721
18112,d6275720778a,tutorial_completed,2020-05-26 23:55:23,1722
18113,d62a88ccf688,tutorial_completed,2020-05-11 11:12:18,1722
18114,d62b307c6a_3,tutorial_completed,2020-06-12 00:28:46,1722
18115,d63-34641170,tutorial_completed,2020-06-30 17:47:29,1722
18116,d63-d723_a95,tutorial_completed,2020-04-29 20:49:36,1722
18117,d63190c966-b,tutorial_completed,2020-05-11 10:16:26,1722
18118,d6397170dcb0,tutorial_completed,2020-04-07 12:53:22,1722
18119,d645-07d2fbc,tutorial_completed,2020-06-20 20:48:26,1722
18120,d64521185f2-,tutorial_completed,2020-04-14 23:10:51,1722
18121,d64_65_1a76d,tutorial_completed,2020-04-19 18:28:36,1722
18122,d64f633c_d24,tutorial_completed,2020-04-23 15:47:28,1722
18123,d65-24c4d052,tutorial_completed,2020-04-01 15:31:41,1722
18124,d659-5_fbd55,tutorial_completed,2020-06-24 14:03:32,1722
18125,d65c_b4918b9,tutorial_completed,2020-04-01 10:20:47,1723
18126,d65ccb-fcbac,tutorial_completed,2020-06-08 07:40:22,1723
18127,d66199666c5_,tutorial_completed,2020-04-09 06:15:14,1723
18128,d663d617d387,tutorial_completed,2020-05-21 14:06:35,1723
18129,d667438c6-f0,tutorial_completed,2020-05-01 22:03:02,1723
18130,d66da99b5dd6,tutorial_completed,2020-05-08 17:45:20,1723
18131,d66f1662-859,tutorial_completed,2020-05-30 21:33:48,1723
18132,d67-b66_d9_f,tutorial_completed,2020-06-27 01:49:27,1723
18133,d671c3c774a2,tutorial_completed,2020-04-26 03:53:36,1723
18134,d67826bcf4_2,tutorial_completed,2020-06-21 23:18:45,1723
18135,d6799c32a5_9,tutorial_completed,2020-06-21 21:16:05,1723
18136,d67_5-cdf-19,tutorial_completed,2020-06-19 21:13:16,1723
18137,d67_8a54--_8,tutorial_completed,2020-05-19 18:43:32,1723
18138,d67f3759b964,tutorial_completed,2020-04-06 09:51:38,1723
18139,d67fd4bd4721,tutorial_completed,2020-05-30 00:17:15,1723
18140,d6885_1112c0,tutorial_completed,2020-06-20 21:21:33,1723
18141,d68_a-63-31d,tutorial_completed,2020-04-17 01:43:26,1723
18142,d68d0_bc57c7,tutorial_completed,2020-04-12 15:15:44,1724
18143,d68dca024f50,tutorial_completed,2020-05-02 12:07:05,1724
18144,d691d-09429c,tutorial_completed,2020-05-04 01:56:24,1724
18145,d699__3f82a7,tutorial_completed,2020-05-05 02:06:59,1724
18146,d69ca32c747d,tutorial_completed,2020-06-29 11:14:44,1724
18147,d6_12bc292a8,tutorial_completed,2020-05-29 22:45:29,1724
18148,d6_19f3_83a8,tutorial_completed,2020-05-21 11:05:47,1724
18149,d6_3d357c975,tutorial_completed,2020-04-16 22:40:53,1724
18150,d6a5b-04f32d,tutorial_completed,2020-04-25 06:04:44,1724
18151,d6ac25b9_907,tutorial_completed,2020-06-25 09:33:50,1724
18152,d6ad3-784-90,tutorial_completed,2020-06-25 18:22:21,1724
18153,d6af-1b_631f,tutorial_completed,2020-05-14 21:57:31,1724
18154,d6b1d2_8f69f,tutorial_completed,2020-04-25 07:10:07,1724
18155,d6b40-3b4b8_,tutorial_completed,2020-04-15 19:51:04,1724
18156,d6b_f34-3--2,tutorial_completed,2020-06-01 07:06:02,1724
18157,d6bbcc-6c8_7,tutorial_completed,2020-06-27 09:46:10,1724
18158,d6bc84356c4_,tutorial_completed,2020-05-07 13:16:10,1724
18159,d6c51d50694c,tutorial_completed,2020-06-06 10:19:58,1724
18160,d6c7046c964c,tutorial_completed,2020-05-21 08:23:14,1725
18161,d6c_63bc6a7b,tutorial_completed,2020-04-29 06:44:20,1725
18162,d6cb45d-f6fd,tutorial_completed,2020-04-26 23:48:42,1725
18163,d6cff1803bd1,tutorial_completed,2020-05-17 03:49:02,1725
18164,d6d219522_54,tutorial_completed,2020-04-14 06:12:39,1725
18165,d6d28a_fd9_9,tutorial_completed,2020-04-04 19:12:24,1725
18166,d6d70addf2db,tutorial_completed,2020-04-09 16:08:03,1725
18167,d6d7bc3_1201,tutorial_completed,2020-06-24 02:02:21,1725
18168,d6da409_4661,tutorial_completed,2020-05-11 21:11:56,1725
18169,d6dca25-d5_0,tutorial_completed,2020-04-24 10:31:39,1725
18170,d6dd0f-0aa00,tutorial_completed,2020-06-24 22:57:20,1725
18171,d6f0c8321c5a,tutorial_completed,2020-04-04 13:06:47,1725
18172,d6f4821d-63d,tutorial_completed,2020-05-13 21:56:58,1726
18173,d6f5d59bffc4,tutorial_completed,2020-06-20 06:41:40,1726
18174,d6f6a080-17_,tutorial_completed,2020-06-20 14:34:19,1726
18175,d6fd65fd4-16,tutorial_completed,2020-04-10 01:50:56,1726
18176,d7-0096d7_f8,tutorial_completed,2020-04-17 23:05:52,1726
18177,d7-400bf_3-8,tutorial_completed,2020-06-11 00:57:19,1726
18178,d7-867435a-c,tutorial_completed,2020-04-15 18:51:31,1726
18179,d7-9-06373a0,tutorial_completed,2020-05-25 03:21:33,1726
18180,d7-97c9a97c7,tutorial_completed,2020-06-23 08:32:25,1726
18181,d7-_23c5_9b8,tutorial_completed,2020-06-19 00:42:12,1726
18182,d701385c7-b9,tutorial_completed,2020-05-31 21:18:07,1726
18183,d703_bdb880b,tutorial_completed,2020-05-06 02:09:15,1727
18184,d704c16cf357,tutorial_completed,2020-04-22 02:11:56,1727
18185,d708b544d969,tutorial_completed,2020-06-27 05:33:56,1727
18186,d711-_1379b_,tutorial_completed,2020-04-11 06:40:24,1727
18187,d71_da547df_,tutorial_completed,2020-04-06 10:30:45,1727
18188,d71a99_7fc-_,tutorial_completed,2020-06-29 04:32:42,1727
18189,d71ac9c4b927,tutorial_completed,2020-05-04 09:23:53,1727
18190,d71baaa5d836,tutorial_completed,2020-04-07 23:27:29,1727
18191,d72-6463d298,tutorial_completed,2020-05-26 06:38:26,1727
18192,d72-c3b73b81,tutorial_completed,2020-04-30 21:35:53,1727
18193,d722c4580_cc,tutorial_completed,2020-04-10 03:37:39,1727
18194,d722cdfca052,tutorial_completed,2020-06-29 16:12:23,1727
18195,d723f963_6cf,tutorial_completed,2020-06-01 18:13:48,1727
18196,d7283a289-b6,tutorial_completed,2020-04-06 02:43:25,1727
18197,d728db166-4-,tutorial_completed,2020-06-24 14:05:30,1727
18198,d73-46b27_d0,tutorial_completed,2020-04-08 05:18:02,1727
18199,d73459ffa7ff,tutorial_completed,2020-04-10 03:04:54,1727
18200,d7386a7-af8a,tutorial_completed,2020-06-29 06:29:30,1727
18201,d7391-2f2b6f,tutorial_completed,2020-05-15 17:26:58,1727
18202,d739a-67cf-4,tutorial_completed,2020-04-15 12:47:02,1727
18203,d739c754a6b9,tutorial_completed,2020-04-15 13:21:14,1727
18204,d75419-a-4df,tutorial_completed,2020-05-10 13:47:03,1727
18205,d75431d0146c,tutorial_completed,2020-04-10 01:47:44,1727
18206,d755866_b4c7,tutorial_completed,2020-06-29 13:26:18,1728
18207,d7565_588_b1,tutorial_completed,2020-06-30 02:57:29,1728
18208,d7575b-771-a,tutorial_completed,2020-04-30 09:31:55,1728
18209,d75b3-41680b,tutorial_completed,2020-06-29 06:10:11,1728
18210,d75c812b9501,tutorial_completed,2020-06-30 00:27:47,1728
18211,d75d78b3f033,tutorial_completed,2020-05-04 05:34:42,1728
18212,d760f4-79b1c,tutorial_completed,2020-04-02 16:10:08,1728
18213,d7614b17408a,tutorial_completed,2020-05-12 05:32:05,1728
18214,d7645_-96033,tutorial_completed,2020-04-30 19:00:27,1728
18215,d76_6a_5408-,tutorial_completed,2020-06-04 08:36:26,1728
18216,d76b39_2f7d3,tutorial_completed,2020-04-16 20:01:00,1728
18217,d76c0af_f2d4,tutorial_completed,2020-06-19 05:39:36,1728
18218,d76da20647b9,tutorial_completed,2020-05-18 06:03:12,1728
18219,d76f_a241a2c,tutorial_completed,2020-04-24 05:57:43,1728
18220,d7780baaa706,tutorial_completed,2020-05-09 06:08:02,1728
18221,d77_1b-1-9c5,tutorial_completed,2020-06-20 00:31:58,1728
18222,d77a96906338,tutorial_completed,2020-04-10 14:16:05,1728
18223,d781094232b6,tutorial_completed,2020-06-15 18:59:13,1728
18224,d7949-6aa8fc,tutorial_completed,2020-04-26 18:09:49,1728
18225,d7986258451f,tutorial_completed,2020-06-28 17:21:13,1728
18226,d7_0-077a1a3,tutorial_completed,2020-04-22 20:59:56,1728
18227,d7_1adf31888,tutorial_completed,2020-06-16 08:58:42,1729
18228,d7_1d-1f7619,tutorial_completed,2020-06-19 17:53:05,1729
18229,d7_8a3a119_3,tutorial_completed,2020-05-25 04:40:42,1729
18230,d7a7361b09cc,tutorial_completed,2020-04-25 03:29:54,1729
18231,d7a_709562bd,tutorial_completed,2020-06-22 00:16:41,1729
18232,d7ac74d4f563,tutorial_completed,2020-05-10 09:00:32,1729
18233,d7aff05f8_4_,tutorial_completed,2020-05-04 05:54:40,1729
18234,d7b007---34a,tutorial_completed,2020-04-21 15:28:57,1729
18235,d7bdb_d94d_3,tutorial_completed,2020-05-08 15:49:05,1729
18236,d7c-_01183-9,tutorial_completed,2020-04-26 01:25:38,1729
18237,d7c4-8874717,tutorial_completed,2020-04-02 07:33:50,1729
18238,d7c5331cb95a,tutorial_completed,2020-05-25 19:19:54,1729
18239,d7c8-8d7cb1f,tutorial_completed,2020-05-09 12:55:08,1729
18240,d7cb16572449,tutorial_completed,2020-06-20 10:03:45,1729
18241,d7cb_-11b1f4,tutorial_completed,2020-04-07 20:59:19,1729
18242,d7d2b09162--,tutorial_completed,2020-05-29 17:09:12,1729
18243,d7d85b6b0c3a,tutorial_completed,2020-05-30 18:16:32,1729
18244,d7d935-df9b7,tutorial_completed,2020-05-26 14:35:27,1729
18245,d7f0aa94_c57,tutorial_completed,2020-06-01 16:20:41,1729
18246,d7f5a1f7d2f2,tutorial_completed,2020-04-01 22:03:51,1730
18247,d7f5b5_22-d_,tutorial_completed,2020-04-26 14:38:40,1730
18248,d7f9924d2b8f,tutorial_completed,2020-06-24 03:04:56,1730
18249,d7fa8c50c547,tutorial_completed,2020-04-24 00:30:48,1730
18250,d8-7f75--f50,tutorial_completed,2020-05-29 13:32:58,1730
18251,d801c82306_4,tutorial_completed,2020-06-10 05:26:11,1730
18252,d803d23d242b,tutorial_completed,2020-04-14 05:40:47,1730
18253,d804c9bd22_7,tutorial_completed,2020-04-05 18:24:18,1730
18254,d80b3b1378fb,tutorial_completed,2020-04-09 08:30:01,1730
18255,d810c9a_-fba,tutorial_completed,2020-06-22 13:35:28,1730
18256,d81143c2c_65,tutorial_completed,2020-06-18 05:38:11,1730
18257,d81a47a-3147,tutorial_completed,2020-06-09 17:12:30,1730
18258,d81d698-2_0a,tutorial_completed,2020-04-27 19:58:10,1730
18259,d81dd2_c_21d,tutorial_completed,2020-06-28 16:39:29,1730
18260,d829f84d9cf8,tutorial_completed,2020-06-27 12:39:40,1730
18261,d82b1b-1046c,tutorial_completed,2020-06-08 07:20:06,1730
18262,d831dac62a75,tutorial_completed,2020-04-21 23:38:21,1730
18263,d838477d15-a,tutorial_completed,2020-05-16 02:16:57,1731
18264,d83c1d3154_f,tutorial_completed,2020-04-13 12:56:44,1731
18265,d848f2-55d06,tutorial_completed,2020-05-27 17:44:42,1731
18266,d850f1654094,tutorial_completed,2020-06-25 20:49:28,1731
18267,d852-cff402f,tutorial_completed,2020-04-13 06:51:59,1731
18268,d854b8720_49,tutorial_completed,2020-06-19 11:27:36,1731
18269,d85883db94c5,tutorial_completed,2020-05-03 08:12:12,1731
18270,d85c034addff,tutorial_completed,2020-05-29 06:47:40,1731
18271,d85d08bb8_4_,tutorial_completed,2020-06-22 07:53:36,1731
18272,d860_12_a-b_,tutorial_completed,2020-06-29 06:08:54,1731
18273,d87002d4894c,tutorial_completed,2020-06-09 03:40:34,1731
18274,d872799-_097,tutorial_completed,2020-05-24 14:05:07,1731
18275,d8745_1adb37,tutorial_completed,2020-05-17 14:31:15,1731
18276,d87464f467_0,tutorial_completed,2020-04-06 21:52:55,1731
18277,d8748c3fb--6,tutorial_completed,2020-06-05 05:03:51,1732
18278,d879--55f7_9,tutorial_completed,2020-04-16 09:02:22,1732
18279,d889b_-28828,tutorial_completed,2020-05-23 14:36:33,1732
18280,d88_5b34fc71,tutorial_completed,2020-05-29 09:28:11,1732
18281,d88a-02dd869,tutorial_completed,2020-05-14 00:10:44,1732
18282,d89241d27f0c,tutorial_completed,2020-04-06 00:02:10,1732
18283,d8979d9_2_88,tutorial_completed,2020-06-26 11:35:55,1732
18284,d898_--183b8,tutorial_completed,2020-04-09 20:55:58,1732
18285,d89aa_b1d341,tutorial_completed,2020-06-29 12:08:40,1732
18286,d89bac887166,tutorial_completed,2020-04-12 06:42:29,1732
18287,d8_-a79f_f17,tutorial_completed,2020-04-04 23:51:04,1732
18288,d8_1a11_fbcf,tutorial_completed,2020-05-16 03:38:38,1732
18289,d8_489-00af-,tutorial_completed,2020-05-19 03:03:34,1732
18290,d8_5420-4d-a,tutorial_completed,2020-05-14 23:40:42,1732
18291,d8a000df_7a2,tutorial_completed,2020-04-25 13:51:10,1732
18292,d8a0ab13d9f_,tutorial_completed,2020-06-06 10:09:32,1732
18293,d8a2c0933-3a,tutorial_completed,2020-05-26 23:25:38,1732
18294,d8a4bc78724d,tutorial_completed,2020-06-20 05:48:59,1732
18295,d8a59_a2_470,tutorial_completed,2020-05-17 22:58:18,1732
18296,d8a5_549_78c,tutorial_completed,2020-04-10 14:54:32,1732
18297,d8b66587dcb7,tutorial_completed,2020-04-30 16:45:43,1733
18298,d8b7_779fd9c,tutorial_completed,2020-04-04 05:09:29,1733
18299,d8ba7c28ba28,tutorial_completed,2020-06-16 11:39:07,1733
18300,d8bb844-9-3_,tutorial_completed,2020-04-10 13:23:56,1733
18301,d8c54a038_15,tutorial_completed,2020-05-16 03:59:12,1733
18302,d8c807bbb604,tutorial_completed,2020-05-01 22:40:55,1733
18303,d8c_0737bf87,tutorial_completed,2020-04-04 13:42:45,1733
18304,d8c_503_b475,tutorial_completed,2020-05-23 10:30:02,1733
18305,d8c_73f1bdaa,tutorial_completed,2020-04-08 01:40:08,1733
18306,d8cac5914a0_,tutorial_completed,2020-05-31 05:04:36,1733
18307,d8d035c463dd,tutorial_completed,2020-05-22 06:36:15,1733
18308,d8d27fc548-b,tutorial_completed,2020-04-20 15:45:10,1733
18309,d8d2__bfa2f1,tutorial_completed,2020-05-14 22:11:50,1733
18310,d8d2c-cf--09,tutorial_completed,2020-04-12 19:13:58,1734
18311,d8d3_a7150_a,tutorial_completed,2020-06-19 20:52:39,1734
18312,d8d9d-2d550d,tutorial_completed,2020-06-26 02:26:26,1734
18313,d8db--ff9158,tutorial_completed,2020-06-30 10:42:29,1734
18314,d8dd5f9b3d7_,tutorial_completed,2020-04-05 05:35:27,1734
18315,d8dd_298d3-2,tutorial_completed,2020-06-20 09:58:26,1734
18316,d8f5_adc031f,tutorial_completed,2020-05-10 00:47:48,1734
18317,d8f83241_-f3,tutorial_completed,2020-06-16 16:41:32,1734
18318,d8fa3af55_a-,tutorial_completed,2020-05-15 19:30:28,1734
18319,d8fc4ca_2bd8,tutorial_completed,2020-06-14 10:26:53,1734
18320,d8ff44a75fd1,tutorial_completed,2020-05-14 23:37:55,1734
18321,d9-0-a54db00,tutorial_completed,2020-06-30 13:48:57,1734
18322,d9-25692f3c8,tutorial_completed,2020-04-19 14:39:44,1734
18323,d9-5983b20_9,tutorial_completed,2020-04-20 17:29:09,1734
18324,d90075a-d19_,tutorial_completed,2020-05-27 20:35:28,1734
18325,d901a4a2a7ff,tutorial_completed,2020-05-15 14:03:02,1734
18326,d9028d4b--1b,tutorial_completed,2020-04-07 02:20:05,1734
18327,d903174_1f45,tutorial_completed,2020-05-30 18:02:10,1734
18328,d906a791ad79,tutorial_completed,2020-04-27 21:51:15,1734
18329,d9082b279fb-,tutorial_completed,2020-04-03 17:10:29,1734
18330,d90b_baab5a7,tutorial_completed,2020-04-07 18:00:36,1735
18331,d90c8d867bb5,tutorial_completed,2020-06-25 00:44:49,1735
18332,d914ba_57920,tutorial_completed,2020-04-28 04:23:24,1735
18333,d91a5c-_82db,tutorial_completed,2020-05-17 06:37:14,1735
18334,d91d2_8b7c84,tutorial_completed,2020-05-28 05:54:59,1735
18335,d922-30ac0_d,tutorial_completed,2020-06-22 19:08:39,1735
18336,d9232605-13b,tutorial_completed,2020-04-12 02:17:02,1735
18337,d926_9-24c_7,tutorial_completed,2020-06-28 00:26:52,1735
18338,d92_c800_fb7,tutorial_completed,2020-04-06 18:07:40,1735
18339,d92ca-2_b75_,tutorial_completed,2020-05-16 20:14:10,1735
18340,d92d74309f65,tutorial_completed,2020-05-25 12:26:31,1735
18341,d9332_09_16d,tutorial_completed,2020-05-19 09:22:16,1735
18342,d937d13_339c,tutorial_completed,2020-05-21 06:51:30,1735
18343,d93_-_db164c,tutorial_completed,2020-04-30 17:18:36,1735
18344,d93af1-621a6,tutorial_completed,2020-05-22 09:22:02,1736
18345,d946c_59358b,tutorial_completed,2020-04-13 10:27:46,1736
18346,d94_3098fcc7,tutorial_completed,2020-05-28 07:58:51,1736
18347,d94a7043ca8_,tutorial_completed,2020-05-16 09:03:53,1736
